,Unnamed: 0,lyrics,link,duble_check
39,스텔라장 - 그대는 그대로,"그대가 그대가 세상이
그대 그대 지치게를
그대가 그대가 아닌
사람 사람를이기 하네
그대가 그대가 세상 속한
많은 많은이 사람들
많은 많은 가운데
나라 나라 한는이 있네 있네
세상 세상 어둠이의
그대가 그대가을 길 때
내 내 빛가되고 싶어 싶어
그대는 그대는
그냥 그냥 채로 그대인 돼
그대가 그대가 세상 속한
나라 나라 사람는 있네
그대가 그대가에
난 난 댈 그 미소 짓네 짓네
세상 세상 어둠이의
그대가 그대가을 길 때
내 내 빛가되고 싶어 싶어
그대는 그대는
그냥 그냥 채로 그대인 돼
그대는 그대는
그대는 그대는
세상 세상 어둠이의
그대가 그대가을 길 때
내 내 빛가되고 싶어 싶어
그대는 그대는
그냥 그냥 채로 그대인 돼",https://www.youtube.com/watch?v=KFT9MuG7kpU,[MV] Stella Jang(스텔라장)  _ You As You Are(그대는 그대로 (Hidden Track No.V 6월 선정곡))
40,좋아서하는밴드 - 1초 만에 만나는 방법,"별이 별이 빛나던 총총총에
새까 새까 하늘 만 단 단 둘이서 앉아
그 그 모두 별이 때까지까지
함께 함께 밤 지샌 참 그립구나 그립구나
고 고 들어서 갤 바라보면
총총 총총 별은 빛나던 어디 갔니 갔니
눈 눈 감고서을 바라보면
그 그 그 밤 앞 앞에 있구나
모두 모두대로 보이는 세상이지만이지만
때론 때론을 눈 알 알 수 있지
모두 모두 얼굴 똑같은에에 숨은 마음들
때론 때론을 눈 볼 볼 수있어
넌 넌 내 지금에 없지만 없지만
이이을 눈 눈 나의 품속에 있네 있네
난 난 네 지금에 없지만 없지만
이이을 눈 눈 너의 품속에 있네 있네
모두 모두대로 보이는 세상이지만이지만
때론 때론을 눈 알 알 수 있지
모두 모두 얼굴 똑같은에에 숨은 마음들
때론 때론을 눈 볼 볼 수있어
너 너 날와와 그 날의 밤공기 밤공기
감았다 감았다 여전히 떠봐도 그 그 자리에
날 날 날 보며
서 서 것있을 같아
넌 넌 내 지금에 없지만 없지만
이이을 눈 눈 나의 품속에 있네 있네
난 난 네 지금에 없지만 없지만
이이을 눈 눈 너의 품속에 있네 있네",https://www.youtube.com/watch?v=HispbPPiuxM,1초 만에 만나는 방법
41,AKMU - 그때 그 아이들은,"지친 지친을 꿈 계속 계속 걷다 보니
첫발 첫발 함께을 달려왔던
친구들 친구들 곁이 없다는 걸 걸
어느 어느 깨닫게 순간
함께 함께 성공 이뤄갈까 다시 보자 보자
지금쯤 지금쯤의 현실을을 겪고 있다면
그때완 그때완 웃음 다른 있으려나
그땐 그땐 영원 함께 것 것 만 같았지
어렸던 어렸던을 세상 내면
비탈지던 비탈지던 좁은 저 흩어져
화려하고 화려하고했던 순수
너 너 너 두의에 넘쳐 넘쳐 흘렀던 그 한 움큼은 움큼은
꼭 꼭 살아가길
나 나 나 시작로 거 야 야 하늘을 날아 보자 보자
지금쯤 지금쯤 막힌 턱 턱에 날개를 숨긴 숨긴
그때 그때 아이들 그 그 우리의 꿈이이
그땐 그땐 영원 함께 것 것 만 같았지
어렸던 어렸던을 세상 내면
비탈지던 비탈지던 좁은 저 흩어져
화려하고 화려하고했던 순수
너 너 너 두의에 넘쳐 넘쳐 흘렀던 그 그 한 움큼과과
그 그 손 두 두기도했던 시간이이
이루어질 이루어질 있도록
그땐 그땐 이룰 함께 라 라 고 믿었지
작은 작은 발로 손과를 잡고 잡고
뛰던 뛰던 다였던 세상이 어린 어린 시절의
간절 간절 행복하고 꿈
너 너 너 두의에 넘쳐 넘쳐 흘렀던 그 한 움큼은 움큼은
꼭 꼭 살아가길
서투른 서투른 걸음 삶 상처 상처를 입고
새로운 새로운에 만남 낯설어도
훗날 훗날 이뤄 모두거야
내 내 알던가 그 그 아이들은",https://www.youtube.com/watch?v=-gZTgQWqzkM,AKMU - 그때 그 아이들은 [유희열의 스케치북/You Heeyeol’s Sketchbook] | KBS 201120 방송
42,정키 - 홀로,"아침 아침 눈에 떴 떴을 때
텅 텅 방안 빈 나 홀로 홀로
니 니 거닐면서
많은 많은에 생각들
지워질 지워질없는 수
돌이킬 돌이킬없는 수
헤어 헤어 수 날 나와
멀어져 멀어져가는 만를를 바라 봐
누군 누군 한가처럼 언젠가 언젠가
만날 만날 라 거
우린 우린 거 헤어진
집 집 오는에을 홀로 홀로
텅 텅 방 빈에 홀로 홀로
너와 너와 기억의 홀로
나 나 무뎌질 홀로
안고 안고 속 추억 살아 홀로 홀로
방안 방안 깨면에서 늘
있던 있던 없어 니가
나 나
그 그를 때하니하니 너와
내 내 우리가 말로
함께 함께 수 할
그 그의 날을
잠시 잠시 두 맞잡았던
차마 차마 수 놀 붙잡았던
우리 우리해도
그립고 그립고 그저
바라 바라 봐야 만
누군 누군 한가처럼 언젠가 언젠가
만날 만날 라 거 우린
헤어진 헤어진 야
집 집 오는에을 홀로 홀로
텅 텅 방 빈에 홀로 홀로
너와 너와 기억의 홀로
나 나 무뎌질 홀로
안고 안고 속 추억 살아 홀로 홀로
방안 방안 깨면에서
늘 늘 니가 있던
익숙해지겠지 익숙해지겠지 홀로
지난 지난이 시간들
힘든 힘든 내 건지 만을을
기다린 기다린
다른 다른 갈 누군
내 내 바란 모습
그저 그저 사랑 날 날 고 말 해 줘 줘
집 집 오는에을 홀로 홀로
텅 텅 방 빈에 홀로 홀로
너와 너와 기억의 홀로
나 나 무뎌질 홀로 안고 살아 살아
보고보고 매일 싶어 그리며 살아 살아
다시 다시한다 아파
내 내 손 게
그저 그저 사랑 날 날 고 말 해 줘 줘
이제 이제 이상 더
그 그처럼 날 날
만나서 만나서
그 그 그 날 다시 돌아와 돌아와
나 나 만 하나
사랑 사랑 고한다했던
그 그의 때로 돌아갈래 돌아갈래
텅 텅 방 빈에 홀로 홀로
너와 너와 기억의 홀로
나 나 무뎌질 홀로
안고 안고 속 추억 살아 홀로 홀로
방안 방안 깨면에서 늘
있던 있던 없어 니가
나 나",https://www.youtube.com/watch?v=G4EVCwT6Z1Q,정키 (Jungkey) - 홀로 (Feat. 김나영)
43,옥상달빛 - 빨주노초파남보,"아침 아침 깨워주는
나무 나무의 위과
솜털 솜털 부드러운
하늘 하늘 구름 위
노란 노란을 달 저 저 깊은 강도
여린 여린을 빛 빛내는 저 별들까지까지

한그루 한그루 나무가의
큰산이 큰산이까지
어린 어린이
저 저 바다 큰 헤엄 헤엄 칠때까지
다섯 다섯 인 살 아이도
그 그에 아이까지도도
이세상 이세상 아름답다이 수 있도록 있도록
내 내 그들가가 지켜 줘야한다는 것을을
우리 우리 그들가가 지켜 줘야하는 것을을
내 내 그들가가 지켜 줘야한다는 것을을
우리 우리 그들가가 지켜 줘야하는 것을을",https://www.youtube.com/watch?v=yGE2w836l8Q,빨주노초파남보
44,정은지 - 하늘바라기,"꽃 꽃 내 잎이을 흔들고 흔들고
꽃 꽃 내 잎이을 적시고 적시고
아름다운 아름다운
푸른 푸른 만
바라 바라
꼬마야 꼬마야
슬픔 슬픔 혼자을 살지는 마 마
아빠야 아빠야를 어디
당신 당신 마음의 살 살 수 있을까
가장 가장 별이 큰 우리 동네 동네
따뜻한 따뜻한 꽃 햇살 피는 피는 봄에
그 그 그 위로 댈 요 그 그 댈 사랑 해 요 요
그대만 그대만 노래의
뚜루뚜 뚜루뚜 두두두
뚜루뚜 뚜루뚜 두두두
뚜루뚜 뚜루뚜 두두두
하늘 하늘 하늘 바라기 멍하니
가장 가장 하늘 큰 있잖아
그대가 그대가 하늘 내
후회 후회 삶들
가난 가난 추억
난 난했다
아빠야 아빠야
빗속 빗속 걸어도을 감사 하니깐 하니깐
아빠야 아빠야를 어디
당신 당신 마음의 살 살 수 있을까
가장 가장 별이 큰 우리 동네 동네
따뜻한 따뜻한 꽃 햇살 피는 피는 봄에
그 그 그 위로 댈 요 그 그 댈 사랑 해 요 요
그대만 그대만 노래의
따뜻한 따뜻한이 바람 봄 내음 내음
그대 그대이와을을 함께 걷네
아련한 아련한 맘 내 내 겨우 닿는 곳에에
익숙한 익숙한 뒤 골목 숨어 있다가 있다가
그대 그대 만 오기 만
기다린 기다린가 그때 떠올라
가장 가장 별이 큰 우리 동네 동네
따뜻한 따뜻한 꽃 햇살 피는 피는 봄에
그 그 그 위로 댈 요 그 그 댈 사랑 해 요 요
그대만 그대만 노래의
뚜루뚜 뚜루뚜 두두두
뚜루뚜 뚜루뚜 두두두
뚜루뚜 뚜루뚜 두두두
하늘 하늘 하늘 바라기 멍하니",https://www.youtube.com/watch?v=nzDO6tAB6ng,[MV] Jeong Eun Ji(정은지) _ Hopefully sky(하늘바라기) (Feat. 하림)
45,제이레빗 - 내일을 묻는다,"시간 시간 맴돌아
그 그 적 어릴 곳에에
익숙한 익숙한 작은 목소리가
소소 소소 발걸음 한 부르던 부르던 콧 노래

아무도 아무도
비밀 비밀 문의 들어가
마음 마음 소망 가득 담아
행복 행복 미소 한
몰래 몰래도 눈물
오늘 오늘 노래이 부른다
아득한 아득한을 시간
모든 모든 선명 게 않더라도
소중 소중 추억했던
기억들 기억들 지워을
나 나 지난의
또 또 내일 다른 묻는다

아무도 아무도
비밀 비밀 문의 들어가
마음 마음 소망 가득 담아
행복 행복 미소 한
몰래 몰래도 눈물
오늘 오늘 노래이 부른다
아득한 아득한을 시간
모든 모든 선명 게 않더라도
소중 소중 추억했던
기억들 기억들 지워을
나 나 지난의
또 또 내일 다른 묻는다

모든 모든 선명 게 않더라도
소중 소중 추억했던
기억들 기억들 지워을
나 나 지난의
또 또 내일 다른 묻는다",https://www.youtube.com/watch?v=xR2BrtoBfjk,J Rabbit-내일을 묻는다
46,요조 - 우리는 선처럼 가만히 누워,"우리 우리 선는 가만히 누워 누워
닿지 닿지 천장 않는 않는 손을 뻗어 보았지 보았지
별을 별을 별을 진짜으로
딸 딸 있으면 수 데
그럼 그럼 그럼의 너에 한 한 쪽 만 무릎 꿇고 꿇고
저 저 먼 멀고의 끝 끝
빛나는 빛나는 별
너 너 줄게
다녀올게
말 말 수 할 데
우리 우리 선는 가만히 누워 누워
볼 볼없는 수을 보려 보려
눈 눈 감아을
어딘가 어딘가 영원 정말로
정류장 정류장 있으면이 데
그럼 그럼가 뭔 뭔 들어있는 배낭과과
시들지 시들지 장미 않는 않는 한 송이를 들고 들고
우리 우리까지
함께 함께 고
말 말 수 할 데
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워
우리 우리 선는 가만히 누워 누워",https://www.youtube.com/watch?v=Ud_i5RX2cPY,요조 - 우리는 선처럼 가만히 누워 ( Feat. 이상순)
47,"박지윤 - 봄, 여름 그 사이","빛 빛 빛 나무 사이
빛 빛 빛 구름 소리
빛 빛 소리 바람 나뭇가지는는
흔들흔들거리네
아스팔트 아스팔트에 위
꼬물꼬물 꼬물꼬물
봄 봄 그 여름에
너 너 나와 사랑 얘기 얘기
빛 빛 빛 사랑을을 감아 요
빛 빛 빛 기억을을 쉬어 요
빗 빗 소리 방울 우리 우리 사랑도
희미 희미 내리네
뿌옇게 뿌옇게 가로등 번지는 아래
눈물 눈물 차오르네
시간 시간 다은
다 다 지워진다
빗 빗 소리 방울 우리 우리 사랑도
희미 희미 내리네
뿌옇게 뿌옇게 가로등 번지는 아래
눈물 눈물 차오르네
시간 시간 다은
다 다 지워진다
난 난 참 니가 플꺼야
봄 봄 봄 여름는 안녕 안녕",https://www.youtube.com/watch?v=fhigZKDeoak,스페이스공감_546회_박지윤 - 봄 여름 그 사이
48,자우림 - 17171771,"천사 천사 미소의의 새들의 노래처럼처럼
이토록 이토록스런 사랑이이 좋은걸 요
어서 어서와 내게로 내게로 영원히 함께 해 요 요
우리 우리라면 함께 않은걸 요 요

세상 세상 단에 사람 당신 당신
당신 당신 만나기을 나
이이에 세상 세상 걸 알고 있나 요 요

어쩌면 어쩌면 예전 우린
이름모를 이름모를 먼 저에서
이미 이미 해 사랑도도 몰라 요

오월 오월 햇살의의 시월의 하늘처럼처럼
그렇게 그렇게 당신 못견디게 좋은걸 요 요
어서 어서와 내게로 느끼고 느끼고 있잖아 요
어느새 어느새이 슬픔 버린걸
나나나나--

때론 때론 거센 폭풍우에
별 별 찾아온에서
우리 우리 갈라를 할 할 때면

조용히 조용히 마주앉아
가만히 가만히의 서로을 잡고 잡고
향긋한 향긋한을 낙원 요

바람 바람 잦아들고은 사라지고
햇살 햇살 따스하게이 짓고 짓고 있네 요
우리 우리 있으면 함께 않은 않은 걸 요
악마도 악마도 검은 지옥도도

아가의 아가의처럼 살결의의 향기처럼
그렇게 그렇게 당신 못견디게 좋은걸 요 요
어서 어서와 내게로 내게로 다 알고있는 걸 요 요
서로 서로 위해를 태어났잖아 요 요

천사 천사 미소의의 새들의 노래처럼처럼
이토록 이토록스런 사랑 사랑이 좋은걸 요 요-",https://www.youtube.com/watch?v=j_zEg4pifDU,17171771
49,가을방학 - 속아도 꿈결,"산책 산책 고이라
정해진 정해진없이
얽 얽 데 매인
발길 발길대로가는 것
누굴 누굴든지
어딜 어딜든지
별렀던 별렀던없이
줄 줄 끌러을을 가야 만하는 것 것
인생 인생 속은에에 인생을 속인 채 채
계절 계절 힘의 놀란 채 채
밤낮도 밤낮도 채 잊은 잊은 채 채
짝 짝 맞는 안
산책길 산책길 떠남에
으뜸 으뜸 순간가는
멋진 멋진을 책
맨 맨을 끝장 그 때 때
인생 인생 속은에에 인생을 속인 채 채
계절 계절 힘의 놀란 채 채
밤낮도 밤낮도 채 잊은 잊은 채 채
짝 짝 맞는 안
산책길 산책길 떠남에
으뜸 으뜸 순간가는
멋진 멋진을 책
맨 맨을 끝장 그 때 때
이를테면 이를테면의 봉별기 장처럼처럼
속아도 속아도 속여도 꿈결
굽이 굽이 뜨내기 굽이
그늘진 그늘진에 심정 질러 버려라 버려라
속아도 속아도 속여도 꿈결",https://www.youtube.com/watch?v=B_8LI38WKWU,속아도 꿈결 가을방학
50,산들 - 나의 어릴 적 이야기,"어느 어느 갑자기 날
내 내 부르시던 이름
지금도 지금도 귓가 내 울리는데
아무도 아무도 못하나 기억
사진 사진 우리 속 보니
그때 그때 아주는 했구나
생각 생각해도 만 맘 맘 이렇게 아픈데
아무도 아무도 못하나 기억
내 내 만 얘기 가세요
한 한도 번 내 내 지 못한
평생 평생 나을 할 할 게 요
내 내 듣고 말
저기 저기 아저씨 요 만 요 요
사진 사진 같이 좀주세요
언젠가 언젠가 얼굴 당신 버릴까
내는내는 여기 요 랍니다
어느 어느 갑자기 날이나
손잡고 손잡고 닐던 거 골목길
하나 하나 셋 둘 모두 좋았었는데 좋았었는데
아무도 아무도 못하나 기억
내 내 만 얘기 가세요
한 한도 번 내 내 지 못한
평생 평생 나을 할 할 게 요
내 내 듣고 말
저기 저기 아저씨 요 만 요 요
사진 사진 같이 좀주세요
언젠가 언젠가 얼굴 당신 버릴까
내는내는 여기 요 랍니다
내 내 요가가 기억 할 게 요 요",https://www.youtube.com/watch?v=D-lLJyXYPVc,"[가사] 산들, 나의 어릴 적 이야기 / 평생을 나 기억할게요 내 말 듣고 가세요 (Sandeul - My Childhood Story)"
51,제이레빗 - 선잠,"그대 그대 밤 그 작은 작은 불빛 외로움
짙은 짙은 밤
부질 부질 욕심없는 눈물을을
삼킨날도 삼킨날도
우리 우리 사랑의 시작 시작되고 그대
손 손 잡고
함께 함께이한다면
어떤 어떤이라도
견뎌 견뎌 나 내리라 하겠소
언젠가 언젠가 삶 우리 힘겨울 때 때
세월이 세월이
아득한 아득한 향기 그 잊혀져 간대도 간대도
사랑 사랑 그대 해 사랑 사랑 해 오
나 나 향기 그대의 되리
언젠가 언젠가 삶 우리 힘겨울 때 때
세월이 세월이
우리 우리 날 지난 바래져 간대도 간대도
사랑 사랑 그대 해 사랑 사랑 해 오
나 나 추억 그대의 되리
나 나 사랑 그대의 되리",https://www.youtube.com/watch?v=vCvhPCZmGAU,J Rabbit / 제이레빗 - 나 그대의 사랑이 되리 (선잠)
52,넬 - 지구가 태양을 네 번,"천천히 천천히 아주 솔직히
아니더라도 아니더라도
잊혀질 잊혀질 라 거
믿었지 믿었지 믿고 그렇게까지
견뎌 견뎌 그런 왔었는데 비웃듯
그 그이 기억들 중력처럼처럼
내 내 마음 모든 너 너에게로
끌어 끌어있어
벗어날 벗어날 없어
지구 지구 태양가 네 네 번 감싸
안 안 동안는는는 수 백
번 번 넘게
너 너 그리워를 눈물
흘려야 흘려야
참 참 이렇게 그렇지 힘들게
하고하고하는 외롭게
기억 기억
그 그이 기억들 중력처럼처럼
내 내 마음 모든 너 너에게로
끌어 끌어있어
벗어 벗어 없어
지구 지구 태양가 네 네 번 감싸
안 안 동안는는는 수 백 번도도
넘게 넘게를 너했고
또 또 했어
왜 왜 만 그래야
찰나 찰나 순간의 영원히
갇혀진 갇혀진 사진 흑백 피사체 같이 같이
나 나 슬픔의 항상 항상 똑 같은
표정 표정 널으로
지구 지구 태양가 네 네 번 감싸
안 안 동안는는는 수 만 번도도
넘게 넘게를 너했고
또 또 했어 지워가야
그래야 그래야 했어
지구 지구 태양가 네 번 번
감싸 감싸는 안 안 한 번 생각 해 해
본 본있는 적
꽤 꽤 시간 오랜 지구가가
태양 태양 태양 열을 감싸 안 안은 후에도도
널 널 그리워 여전히있을
내 내 모습 그
왜 왜 만 그래야
왜 왜 만 그래야
왜 왜 떠나야 날",https://www.youtube.com/watch?v=g5cVE-i5wHI,"NELL ""지구가 태양을 네번/ Four times around the sun/ 地球が太陽を4回"" Official MV"
53,짙은 - 안개,"모든 모든 희미 게 보이는 보이는 밤이야
우린 우린 속 어둠 어둠 숨어 길을 나섰지 나섰지
산등성이 산등성이 따라를 길
오르면 오르면 안개 오를수록 깊어져
가슴 가슴에 속는는 풀 내음과
어둠 어둠에 속 속 이끄는 하나의 달 달
모든 모든 완벽 게 게 다 준비 돼있어있어
도망가기 도망가기 좋은에 날이지
어디 어디 저로
누구 누구 우리와
안개 안개을 속
마을 마을 멀어져
누구 누구 우리도
질문 질문하지을
처음 처음 곳 같은
도망 도망 좋은 가기
짙은 짙은 속 안개 들어갔을 때 때
뭐 뭐 제일가 얘기 얘기 해 줄까
내 내 그 눈은 찾기 찾기 위해 빛나고
내 내 그 손은 잡기 위해 위해
존재 존재 것
어디 어디 저로
누구 누구 우리와
안개 안개을 속
마을 마을 멀어져
누구 누구 우리도
질문 질문하지을
처음 처음 곳 같은
도망가자 도망가자 함께
모든 모든 희미 게 보이는 보이는 밤이야
우린 우린 속 어둠 어둠 숨어 길을 나섰지 나섰지
산등성이 산등성이 따라를 길
오르면 오르면 안개 오를수록 깊어져
처음 처음 곳 같은 떠나가자
처음 처음 곳 같은 나와 함께 함께
처음 처음 곳 같은
도망 도망 좋은 가기",https://www.youtube.com/watch?v=pmqQ89d0ZhM,[MV] 짙은(Zitten) - 안개
54,김거지 - 조금만 더,"나 나 보며를
너 너 눈빛의에
너 너 보며를
내 내가 미소
스며드는 스며드는의 너가
지친 지친을 밤 하네
숨겨둔 숨겨둔 한켠 마음 적힌
수없이 수없이 구겨져야 썼다
한 한 종이 장의
조심스레 조심스레 읽을래
우 조금 만 조금 떨리는 떨리는 그 입술로
함께 함께 조금 있자고 더
우 조금 만 조금이이 밤이 지나도록
함께 함께 조금 있자고 더
조금 조금 더 만 만 더 더
나 나 보며를
너 너 미소의에
너 너 보며를
미소 미소 겹쳐지고
스며드는 스며드는의 너가
지친 지친을 밤하려 해 해
숨겨둔 숨겨둔 한켠 마음 적힌
수없이 수없이 구겨져야 썼다
한 한 종이 장의
조심스레 조심스레 읽을래
우 조금 만 조금 떨리는 떨리는 그 입술로
함께 함께 조금 있자고 더
우 조금 만 조금이이 밤이 지나도록
함께 함께 조금 있자고 더
떨리는 떨리는 입술 그
함께 함께 조금 있자고 더
이이이 밤
떨리는 떨리는 입술 그
함께 함께 조금 있자고 더
이이이 밤
함께 함께 조금 있자고 더
떨리는 떨리는 입술 그
함께 함께 조금 있자고 더
이이이 밤
함께 함께 조금 있자고 더
조금 조금 더 만 만 더 더
조금 조금 더",https://www.youtube.com/watch?v=QeV4CkvUk78,[옥상유랑단] 김거지 - 조금만 더
55,자전거 탄 풍경 - 너에게 난 나에게 넌,"너 너 난에게 녘 녘 노을처럼
한편 한편 아름다운의이되고되고
소중 소중 우리했던을을 기억하며
우-없이 후회 그림 그림처럼 남아주기를를

나 나 넌에게에게 외롭던 지난 시간을을
환하게 환하게 주던 비춰이되고되고
조그맣던 조그맣던의 너 손위에에
빛나는 빛나는처럼 보석 보석의 약속이되어되어

너 너 난에게 녘 녘 노을처럼
한편 한편 아름다운의이되고되고
소중 소중 우리했던을을 기억하며
우 우없이 후회 후회처럼 남아주기를를

나 나 넌에게에게의 슬픈 노래로로
내작은 내작은에 가슴속 남아
반짝 반짝 너이던 예쁜 예쁜 눈망울에
수많은 수많은되어 별이 빛나고 싶어 싶어

너 너 난에게 녘 녘 노을처럼
한편 한편 아름다운의이되고되고
소중 소중 우리했던을을 기억하며
우 우없이 후회 후회처럼 남아주기를를

너 너 난에게 녘 녘 노을처럼
한편 한편 아름다운의이되고되고
소중 소중 우리했던을을 기억하며
우 우없이 후회 후회처럼 남아주기를를",https://www.youtube.com/watch?v=5ysdHjaeGGU,"The Classic OST - 자전거탄풍경 '너에게 난 나에게 넌'(Me to You, You to Me)"
56,10CM - 새벽 4시,"갈라진 갈라진 틈새 창문 스민
이상 이상 만치 하리
그 그 밤 겨울 겨울을 아직 기억 해 해
차가운 차가운 이불 여관방에
부끄러운 부끄러운의 사랑
하늘 하늘 날았던을을을 기억 해 기억 해 해
별이 별이 다리
우리 우리 손 야윈 야윈 꼭 잡고 걸어 가던 가던
길 길 걷다을
가장 가장 순간 아름다운 바라보던
그 그 그 달 그때에에
나 나 담은를 그림들이이
지난 지난의 낭만에
어른이 어른이 나 된 어지러워

새벽 새벽 맞은을 골목에에
이상 이상 만치 하리
자판기 자판기 냄 커피 아직 아직 기억 해
먼지 먼지 가려진에에
어쩔 어쩔 모르던 줄
그 그 울음 살가운 살가운를 기억 해 기억 해 해
별이 별이 다리
우리 우리 손 야윈 천천히 천천히 놓아 가며
길 길 걷다을
가장 가장 순간 안타까운 바라보던
그 그 그 달 그때에에
나 나 담은를 그림들이이
지난 지난의 낭만에
어른이 어른이 나 된 어지러워
지나간 지나간 얘기 지난 그림
어렴풋 어렴풋 사랑 한 장면
낭만 낭만 꿈의 애매한 느낌 느낌
아련한 아련한와 연기
메마른 메마른에 아침을 뜨면 뜨면
안타까운 안타까운 아름다운 가장 풍경에에
더 더 귓가 아쉬운 아쉬운 맴도는 목소리에에
더 더 가장 그리운 그 그 순간에
더 더
별이 별이 다리
우리 우리 손 야윈 천천히 놓아가네 놓아가네
어려운 어려운이지만
가장 가장 순간 아름다운 바라보던
그 그 그 달 그때에에
나 나 담은를 그림들이이
지난 지난의 낭만에
어른이 어른이 나 된 어지러워
그 그 그 달
나 나 담은를 그림들이이
지난 지난의 낭만에
어른이 어른이 나 된 어지러워

어른이 어른이 나 된 어지러워",https://www.youtube.com/watch?v=Kb4IoURO1dw,10cm - 새벽 4시
57,올티 - 무중력,"너 너 별의라는
널 널 대기권 가리는 구름을을
뚫 뚫 정도을 선명 해 해
누구 누구 널 든 알 알 수있어
오늘 오늘 유난히도은
나완 나완 밝은 달리 함께 해 해
아마 아마도
널 널 할 질투 분명 해 해
너 너 운명의
늘 늘이 빛 였으니까
엄마 달링
여전히 여전히의 너의
어딜 어딜 닐던
나 나 더보다 빛나는 별들이 별들이
널 널
내 내 안 빛은
차라리 차라리 더
마음 마음 놓이겠지
넌 넌하고 유일 무수 해 해
그런 그런에게
유일 유일 싶 해지고 우습게
또 또 버릴 혼자서
너 너있어에게 그저
널 널는 맴도의의 별일뿐
닿을 닿을 있을까
닿을 닿을 있을까
닿을 닿을 있을까
닿아선 닿아선 될까
사실 사실 혼자서 나
너 너 맞춰에게 공전 궤도 궤도
내 내의 스스로 엔 어긋났지만 어긋났지만
널 널 돌고 따라 것을을
더 더하지 원
너 너 뒤편의 섰을 때 때
날 날 덮는 가득 그림자 그림자의 어둠
그것 그것도 마저 빛 빛으로 여기지
내 내 엔 삶 어둠도 없었거든 없었거든
이이에 관계 재해석 했어 했어
이이되는
궤도 궤도에서 위 외행성
할 할있는 수 있을까
주변 주변 맴도을 익숙한
이이의 습관
계속 계속 가지만
다가갈 다가갈 없어
모난 모난가 내하면하면 넌 다쳐서
조금씩 조금씩뿐 멀어질
너 너 중력도의의가 짊어질뿐 야 야
닿을 닿을 있을까
닿을 닿을 있을까
닿을 닿을 있을까
닿아선 닿아선 될까
내 내 덩치 마음 크지 뭐 뭐
자칫 자칫하면
네 네 주위 마음 맴돌다
쾅 쾅
꿈 꿈 만에서
너 너 미소의 다시 없을 없을
공백이 공백이 봐
말 말
태양 태양 물어에게
난 난 수 닿을
달 달 물어에게
난 난 수 가릴
난 난 수도
가릴 가릴 없는데 수도
같은 같은에 거리 채로
맴돌아 맴돌아 궤도
어쩌다 어쩌다 발견 널
좌로 좌로 몸 우로 휘저어 봐도 봐도
내 내 바로 눈은
너 너 별이라는 곳에에
못 못 채
똑같이 똑같이는 맴도 못 못 가질 게
분명 분명 용기해도
벗어날래
너 너 다른와에서
머무 머무 건는 곤란 해 해
얼마가 얼마가
널 널 갈게
겁 겁 고 나냐에",https://www.youtube.com/watch?v=iBywhuIhVhM,"무중력(Feat. 달총 of Cheeze, 쟈코비 플래닛) - 올티(Olltii) [가사]"
58,"정인, 윤종신 - 오르막길","이제 이제 웃음기부터거야
가파른 가파른 길이 좀 봐 봐
그래 그래 전 오르기
미소 미소 기억를 두자
오랫동안 오랫동안 볼 못 몰라
완만 완만 우리했던 지나온 지나온 길 엔
달콤한 달콤한의 사랑
이제 이제 땀
거칠게 거칠게 숨이
우리 우리 한 유일 일지 몰라 몰라
한 한 이제 걸음 걸음일 걸음일뿐 아득한
저 저 보지마 끝은했던했던 길처럼
계속 계속를 나 줘
그러면 그러면
사랑 사랑이 해 함께 함께가는 그대
굳이 굳이 된 고를를 택한 그대여
가끔 가끔 가끔이 바람 때 만 만 저 먼 풍경을을
바라 바라 올라온 봐
아름다운 아름다운 길
기억 기억 혹시 해 손 놓쳐도 놓쳐도
절대 절대하고 당황 마요
더 더 오를 이상 이상없는 그 곳은은
넓지 넓지 우린 않아서 엔 만나 만나
오른다면
한 한 이제 걸음 걸음일뿐뿐
아득한 아득한 끝은 저
평온 평온 길했던
계속 계속를 나 줘
그러면 그러면 견디겠어
사랑 사랑이 해 함께 함께가는 그대여
굳이 굳이 된 고를를 택한 그대여
가끔 가끔 가끔이 바람 때 만 만 저 먼 풍경을을
바라 바라 올라온 봐
아름다운 아름다운 길
기억 기억 혹시 해 손 놓쳐도 놓쳐도
절대 절대하고 당황 마요
더 더 오를 이상 이상없는 그 곳은은
넓지 넓지 우린 않아서 엔 만나 만나
크게 크게 쳐 소리 소리 해 요 저 끝까지까지",https://www.youtube.com/watch?v=PjcYDFPDQYc,윤종신+정인 - 오르막길 [열린 음악회/Open Concert] 20200426
