Unnamed: 0,lyrics
가을방학 - 가끔 미치도록 네가 안고 싶어 질때가 있어,"만약이라는 두 글자가
오늘 내 맘을 무너뜨렸어
어쩜 우린
웃으며 다시 만날 수 있어
그렇지 않니
음악을 듣고 책을 읽고
영화를 보고 사람들을 만나고
우습지만
예전엔 미처 하지 못했던
생각도 많이 하게 돼
넌 날 아프게 하는 사람이 아냐
수 없이 많은 나날들 속을
반짝이고 있어 항상 고마웠어
아무도 이해할 수 없는 얘기겠지만
그렇지만 가끔 미치도록 네가
안고 싶어질 때가 있어
너 같은 사람은 너 밖에 없었어
마음 둘 곳이라곤 없는 이 세상 속에

넌 날 아프게 하는 사람이 아냐
수 없이 많은 나날들 속을
반짝이고 있어 항상 고마웠어
아무도 이해할 수 없는 얘기겠지만
그렇지만 가끔 미치도록 네가
안고 싶어질 때가 있어
너 같은 사람은 너 밖에 없었어
마음 둘 곳이라곤 없는 이 세상 속에"
다이나믹 듀오 - 북향(feat.오혁),"내 방 창문은 북쪽을 향해 있어
하루 종일 해가 들지 않어
삭막함에 화분을 키워도
순식간에 시들시들해지잖아
내 방처럼 나도 변해가고 있어
좁고 어둡게 작고 어둡게
이 어둠이 편한지도 몰라
상처가 잘 보이지 않으니까
네가 필요하다고 말하면
과연 네가 와줄까
북향인 내 방
북향인 내 방
내 손을 잡고
어디든지 나가자고 해줄까
북향인 내 방에서
늘 피곤해 낮은 외로워 밤은
내 지금도 감은 두 눈에 단잠은 가뭄
이 어두운 방을 흐르는 시간은
지독히 더디게 가는데
거울 속에 나는
비추지 세월의 빠름 어제와 다름
두 다리는 감금 된 듯
좁은 방구석 만을
계속 맴돌지만 내 맘은 미친 듯
top to the bottom
지금 어딨을까
너는 네가 보고싶어 나는
네가 보고싶어
나는 네가 보고싶어 나는
네게 묻고 싶어
나를 보러 여기로 와줄까를
네 얼굴은 밝고
내 맘은 비 내리는 하늘
해 안 드는 내 방은
낙엽 흩날리는 가을
네 앞에서 떳떳하고 싶은데
그게 아니라 헛헛해
부드럽게 네게 다가가고 싶지만
더럽게 뻣뻣해
온종일 침묵인 전화길
확인할 때마다 섭섭해
한 번씩 서럽게 혼자서 버럭 해
그렇게 오늘도 달 뜨지 덧없게
네가 필요하다고 말하면
과연 네가 와줄까
북향인 내 방
북향인 내 방
내 손을 잡고
어디든지 나가자고 해줄까
북향인 내 방에서
혼자인 게 어쩌면 당연한데
나 또한 그 누구도 찾지 않았기에
여긴 어둡고 밖은 더 화창해보여
난 창백해지고 넌 말짱해보여
해가 왔다 간지도 모르는 방
마음은 암막 같아 막막한 밤
네모난 창과 네모난 전화
밝기만 한데
나의 네모난 작은방은 어두워
네가 필요하다고 말하면
과연 네가 와줄까
북향인 내 방
북향인 내 방
내 손을 잡고
어디든지 나가자고 해줄까
북향인 내 방에서
Take my hands
Take my hands
Take my hands
Take my hands"
colde - 벽,"난 넓은 세상 안에 떨어진 새
우리는 모두 나는 법을 모른척해
이건 세상 아닌 작은 새장 같아
난 숨기지 않고서 벽에 낙서를 해
나의 꿈들은 더 높은 곳까지
올라가야만 해서 더 나를 밀어
내가 바랬던 걸 이룰 때까지
멈출 수 없다는 걸 난 알고 있기에
숨을 참고서
나는 날개를 펴
내 앞에 있는 벽을
전부 깨부셔
침묵이 소음을
덮는 밤이 찾아온 뒤
하나 둘 모여서
우린 노래했네
삶이 우리에게 던진 질문들과
그 답을 찾기 위해 쌓아올린 걸 봐
나의 목소리
나의 노랜 시
나의 노랜 빛
너의 마음이
닫히지 않길
기도하는 이
무너지지 않는 벽은 없을 테니
흩날리는 꽃잎처럼 떨어지겠지
우리의 젊음은 돌아갈 수 없는 길
허나 방금까지 내가 걸어왔던 길
그렇게 삶은 이렇듯 허무하게
무너지는 벽이지
그래 나의 목소리
나의 노랜 시
나의 노랜 빛
절대 무너지지 않는 것은
사랑하는 힘
그래 그래
숨을 참고서
나는 날개를 펴
내 앞에 있는 벽을
전부 깨부셔
저 높은 곳까지 올라가고 싶어
가까워지는 태양은 더 나를 비춰
여기 아픈 상처들은 두고 나를 잊어
여기 아픈 기억들은 두고 나를 지워"
윤지영 - 언젠가 너와 나(feat.카더가든),"언젠가 너와 나 중에
누굴 선택해야한다면
나는 너를 고르고 멀리 떠날래
그런 나를 이해해줄까
딱히 도망가는 건 아닌데
그냥 그런 나라고 기억해도 돼
사랑했던 건 다시 못보겠지만
차라리 이게 더 나을 거야
내 마음을 모두 다 말해 줄 순 없나 봐
오래 기억될 무얼 남겨줄게
언젠가 너와 나 중에
누가 멈춰서야 한다면
나는 잡은 손을 놓고선 숨을래
그런 내가 미워보일까
미안한 맘이 없진 않은데
그냥 그런 나라고 기억해도 돼
사랑했던 건 다시 못보겠지만
차라리 이게 더 나을 거야
내 마음을 모두 다 말해 줄 순 없나 봐
오래 기억될 무얼 남겨줄게
사랑했던 건 다시 못보겠지만
차라리 이게 더 나을 거야
내 마음을 모두 다 말해 줄 순 없나 봐
오래 기억될 무얼 남겨줄게"
김사월 - 로맨스,"내 마음 받으러 올래
난 운전은 못하니 네가 가지러 와
엄청 많으니까 아무 때나 찾아와
사랑 보다 먼저
넌 나를 사랑하라 했잖아
너도 그거 못하잖아
우리를 돕고 싶어
사랑 보다 먼저
넌 나를 사랑하라 했잖아
너도 그거 못하잖아
우리를 돕고 싶어
왜 넌 나를 사랑하지 못해
우리 사랑해야 해
네가 기쁠 만큼
어떻게든 너를 행복하게 할 거야
사랑 보다 먼저
넌 나를 사랑하라 했잖아
너도 그거 못하잖아
우리를 돕고 싶어
사랑 보다 먼저
넌 나를 사랑하라 했잖아
너도 그거 못하잖아
우리를 돕고 싶어
사랑 보다 먼저
넌 나를 사랑하라 했잖아
너도 그거 못하잖아
우리를 돕고 싶어
사랑 보다 먼저
넌 나를 사랑하라 했잖아
너도 그거 못하잖아
우리를 돕고 싶어"
Verandah Project - 기필코,"왜이렇게 안풀려 하루종일
책상앞에 앉아 머릴 싸메고 울어도
왜이럴까 모두 뻔한 얘기
어디선가 한번
들어본것 같은 얘기들
나 초조해 나 겁이나
이제는 바닥이 나버린걸까
딱 한살만 어려도
좀더 쉬울것만 같아
이대로 그냥 멈출 순 없잖아
절대로 아무렇게 나는 안돼
그럴 순 없어
제대로 내가 맘에 들때까지
기필코 나는 해내고 말테야

왜이렇게 하고픈 일이 많아
벌써 몇시간째
엄한 잡생각뿐인지
무얼할까 어딜 놀러갈까
절로 한숨이나
누가 나 대신 좀 해줬으면
참 막막해 참 답답해
왜 나는 천재과가 아닌걸까
딱 하루만 더 있음
좀 더 잘할 것만 같아
그래도 내가 제일 잘 하는 일
그토록 내가 바랬던 나의 꿈
내 삶의 이유
이대로 도망칠 수는 없잖아
기필코 나는 해내고 말테야
가자 가자 끝을 향해
이대로 그냥 멈출 순 없잖아
절대로 아무렇게 나는 안돼
그럴 순 없어
제대로 내가 맘에 들때까지
내일의 내가 부끄럽지 않게
그래도 내가 제일 잘 하는 일
그토록 내가 바랬던 나의 꿈
내 삶의 이유
이대로 후회할 수는 없잖아
기필코 나는 해내고 말테야
누가 뭐래도
뭐래도 내가 선택한 나의 길
그토록 내가 바랬던 나의 꿈
내 삶의 이유
이대로 물러 수는 없잖아"
딕펑스 - 바래져,"한장 두장씩 책을 넘기다 무심코
머문 그 페이지에는 니가 남겨둔
짧은 편지가 남겨져 있어
날 힘들게 해
사랑한다고 좋아한다고 빼곡히
적힌 그 한 구석엔 아직도 너의
향기가 나 지금도 거기 머물러서
널 기다리던 날들 밝은 빛이
비추고 널 놓지 못한 아직
잡고있던 기억들이
바래져 바래져
추억은 항상 그 곳에 머물러
못본척 살던 나를 괴롭히고 잊은척
살던 날 힘들게 해 아직도
거기 머물러서
널 기다리던 날들 밝은 빛이
비추고 널 놓지 못한 아직
잡고있던 기억 들이
바래져 바래져
바래져 바래져
바래져
추억은 항상 그곳에 머물러"
AKMU - 시간과 낙엽,"맨발로 기억을 거닐다
떨어지는 낙엽에
그간 잊지 못한 사람들을 보낸다
맨발로 기억을 거닐다
붉게 물든 하늘에
그간 함께 못한 사람들을 올린다
시간은 물 흐르듯이 흘러가고
난 추억이란 댐을 놓아
미처 잡지 못한 기억이 있어
오늘도 수평선 너머를 보는 이유
맨발로 기억을 거닐다
날 애싸는 단풍에
모든 걸 내어주고
살포시 기대본다
맨발로 기억을 거닐다
다 익은 가을내에
허기진 맘을 붙잡고
곤히 잠이 든다
가슴의 꽃과 나무 시들어지고
깊게 묻혀 꺼내지 못할 기억
그 곳에 잠들어 버린
그대로가 아름다운 것이
슬프다 슬프다
맨발로 기억을 거닐다
노란 은행나무에
숨은 나의 옛날 추억을 불러본다
맨발로 기억을 거닐다
불어오는 바람에
가슴으로 감은 눈을 꼭 안아본다"
아이유 - 소격동,"나 그대와 둘이 걷던
그 좁은 골목계단을 홀로 걸어요
그 옛날의 짙은 향기가
내 옆을 스치죠
널 떠나는 날 사실 난
등 밑 처마 고드름과 참새소리
예쁜 이 마을에 살 거예요
소격동을 기억하나요
지금도 그대로 있죠
아주 늦은 밤 하얀 눈이 왔었죠
소복이 쌓이니 내 맘도 설레었죠
나는 그 날 밤 단 한숨도 못 잤죠
잠들면 안돼요
눈을 뜨면 사라지죠
어느 날 갑자기 그 많던 냇물이
말라갔죠
내 어린 마음도 그 시냇물처럼
그렇게 말랐겠죠
너의 모든 걸 두 눈에 담고 있었죠
소소한 하루가 넉넉했던 날
그러던 어느 날 세상이 뒤집혔죠
다들 꼭 잡아요
잠깐 사이에 사라지죠
잊고 싶진 않아요
하지만 나에겐
사진 한 장도 남아있지가 않죠
그저 되뇌이면서 되뇌이면서
나 그저 애를 쓸 뿐이죠
아주 늦은 밤 하얀 눈이 왔었죠
소복이 쌓이니 내 맘도 설레었죠
나는 그 날 밤 단 한숨도 못 잤죠
잠들면 안돼요
눈을 뜨면 사라지죠"
문문 - 애월,"사랑을 말하거나
바다를 바라볼 때
눈가가 시려 오면
어른이 된 거래요
겁이 참 많았어요
내가 더 빠질까 봐
눈가가 시리네요
어른이 됐나 봐요
그 시절에 나는
너에게 빠져
주정뱅이 같은
노랠 했어요
좋아했나 봐요
많이 많이요
다시 생각해도
아찔한 걸 보니
내 모든 것들이
부서져도
남은 건 너 하나
일 거예요
끝에 와야 아는
내 사랑 처음
짧았던 봄으로
널 기억해요
날 보는 눈이
차가웠어도
온기 잃지 말고
따뜻해 줘요
바람이 차다거나
태양이 짧아질 때
코끝이 찡해오면
어려 진거래요
별이 참 많았어요
구월에 작은 섬엔
코끝이 찡하네요
어려 졌나 봐요
우리들의 밤은
우주가 만든
대사 하나 없는
영화 였어요
그리운가봐요
많이 많이요
낮과 밤이 바뀌어
괴로울 만큼
내 남은 것들이
없어져도
아련한 그대를
지켜줘요
눈에 담고 사는
내 사랑 처음
그때에 그대로
있을게요
어색한 눈빛과
표정으로
자주 쉬곤 했던
목소리까지
그때에 그대로 있을게요
그때에 그대로 있을게요"
스텔라장 - 그대는 그대로,"그대가 속한 세상이
그대를 지치게 하고
그대가 그대가 아닌
사람이기를 강요하네
그대가 속한 세상엔
많은 사람들이 있고
많은 사람들 가운데
나라는 한 사람이 있네
세상의 어둠이 짙어
그대가 길을 잃을 때
내가 빛이 되고 싶어
그대는 그대로
그냥 그대인 채로 남으면 돼
그대가 속한 세상에
나라는 사람이 있네
그대가 그대다움에
난 그댈 보며 미소 짓네
세상의 어둠이 짙어
그대가 길을 잃을 때
내가 빛이 되고 싶어
그대는 그대로
그냥 그대인 채로 남으면 돼
그대는 그대로
그대는 그대로
세상의 어둠이 짙어
그대가 길을 잃을 때
내가 빛이 되고 싶어
그대는 그대로
그냥 그대인 채로 남으면 돼"
좋아서하는밴드 - 1초 만에 만나는 방법,"별이 총총총 빛나던 밤에
새까만 하늘 아래 단 둘이서 앉아
그 별이 모두 사라질 때까지
함께 지샌 밤이 참 그립구나
고갤 들어서 하늘 바라보면
총총 빛나던 별은 모두 어디 갔니
눈을 감고서 다시 바라보면
그 밤 그 별이 앞에 있구나
모두 보이는 대로 믿는 세상이지만
때론 눈을 감아야 알 수 있지
모두 똑같은 얼굴 속에 숨은 마음들
때론 눈을 감아야 볼 수 있어
넌 지금 내 앞에 없지만
이 눈을 감으니 나의 품속에 있네
난 지금 네 앞에 없지만
이 눈을 감으니 너의 품속에 있네
모두 보이는 대로 믿는 세상이지만
때론 눈을 감아야 알 수 있지
모두 똑같은 얼굴 속에 숨은 마음들
때론 눈을 감아야 볼 수 있어
너와 날 가르던 그 날의 밤공기
감았다 떠봐도 여전히 넌 그 자리에
날 보며 날 바라보며
서 있을 것만 같아
넌 지금 내 앞에 없지만
이 눈을 감으니 나의 품속에 있네
난 지금 네 앞에 없지만
이 눈을 감으니 너의 품속에 있네"
AKMU - 그때 그 아이들은,"지친 꿈을 이끌고 계속 걷다 보니
첫발을 함께 떼어 달려왔던
친구들이 곁에 없다는 걸
어느 순간 깨닫게 되지
함께 이뤄갈까 성공해 다시 보자
지금쯤 현실의 처음을 겪고 있다면
그때완 다른 웃음 짓고 있으려나
그땐 함께 영원할 것만 같았지
어렸던 세상을 걷어내면
비탈지던 저 좁은 길가로 흩어져
화려하고 순수했던 꿈
너의 두 손에 넘쳐 흘렀던 그 한 움큼은
꼭 쥐고 살아가길
나로 시작될 거야 하늘을 날아보자
지금쯤 턱 막힌 장벽에 날개를 숨긴
그때 그 아이들과 우리의 꿈이
그땐 함께 영원할 것만 같았지
어렸던 세상을 걷어내면
비탈지던 저 좁은 길가로 흩어져
화려하고 순수했던 꿈
너의 두 손에 넘쳐 흘렀던 그 한 움큼과
그 두 손 모아 기도했던 시간이
이루어질 수 있도록
그땐 함께 이룰 거라고 믿었지
작은 손과 발로 서로를 잡고
뛰던 세상이 다였던 우리 어린 시절의
간절하고 행복했던 꿈
너의 두 손에 넘쳐 흘렀던 그 한 움큼은
꼭 쥐고 살아가길
서투른 삶 걸음으로 상처를 입고
새로운 만남에 세상이 낯설어도
훗날 모두 이뤄 보일거야
내가 알던 그때 그 아이들은"
정키 - 홀로,"아침에 눈을 떴을 때
텅 빈 방안에 나 홀로
니 빈자리 거닐면서
많은 생각들에 잠겨
지워질 수 없는 기억
돌이킬 수 없는 우리
헤어날 수 없는 나와
멀어져만 가는 너를 바라봐
누군가 한 말 처럼 언젠가
만날 거라 그렇게
우린 헤어진 거야
집에 오는 길을 홀로
텅 빈 방 침대에 홀로
너와의 기억에 홀로
나 홀로 무뎌질 가슴
안고 추억 속에 살아 홀로
방안에서 깨면 홀로 늘
있던 니가 없어 익숙해지겠지
나 홀로
그 때를 기억하니 너와
내가 우리란 말로
함께 할 수 있었던
그 날의 사랑들을
잠시 맞잡았던 두 손
차마 놀 수 없어 붙잡았던
우리라 해도
그립고 그리워 그저
바라만 봐야 했어
누군가 한 말 처럼 언젠가
만날 거라 그렇게 우린
헤어진 거야
집에 오는 길을 홀로
텅 빈 방 침대에 홀로
너와의 기억에 홀로
나 홀로 무뎌질 가슴
안고 추억 속에 살아 홀로
방안에서 깨면 홀로
늘 있던 니가 없어
익숙해지겠지 나 홀로
지난 시간들이 그리워
힘든 건지 내 손길만을
기다린 건지
다른 누군갈 만날
내 모습 바란 건지
그저 날 사랑한다고 말해줘
집에 오는 길을 홀로
텅 빈 방 침대에 홀로
너와의 기억에 홀로
나 홀로 무뎌질 가슴 안고 살아
보고 싶어 매일 널 그리며 살아
다시 아파한다 해도
내게 손 내밀어
그저 날 사랑한다고 말해줘
이제 더 이상 잊혀질
그 날처럼 처음 날
만나서 설레었던
그 날 그 때로 다시 돌아와
나 하나만 바라보며
사랑한다고 말했던
그 때의 우리로 돌아갈래
텅 빈 방 침대에 홀로
너와의 기억에 홀로
나 홀로 무뎌질 가슴
안고 추억 속에 살아 홀로
방안에서 깨면 홀로 늘
있던 니가 없어 익숙해지겠지
나 홀로"
옥상달빛 - 빨주노초파남보,"아침을 깨워주는
나무 위의 새들과
솜털같이 부드러운
하늘 위 구름까지
노란 달을 품은 저 깊은 강도
여린 빛을 뿜어내는 저 별들까지

한그루의 나무가 모여
큰산이 될때까지
어린 고기들이
저 큰 바다로 헤엄칠때까지
다섯살인 옆집아이도
그 아이에 아이까지도
이세상이 아름답다 느낄 수 있도록
내가 그들을 지켜줘야 한다는것을
우리가 그들을 지켜줘야 하는것을
내가 그들을 지켜줘야 한다는것을
우리가 그들을 지켜줘야 하는것을"
정은지 - 하늘바라기,"꽃 잎이 내 맘을 흔들고
꽃 잎이 내 눈을 적시고
아름다운 기억
푸른 하늘만
바라본다
꼬마야 약해지지마
슬픔을 혼자 안고 살지는 마
아빠야 어디를 가야
당신의 마음처럼 살 수 있을까
가장 큰 별이 보이는 우리 동네
따뜻한 햇살 꽃이 피는 봄에
그댈 위로해요 그댈 사랑해요
그대만의 노래로
뚜루뚜뚜두 두두두
뚜루뚜뚜두 두두두
뚜루뚜뚜두 두두두
하늘바라기 하늘만 멍하니
가장 큰 하늘이 있잖아
그대가 내 하늘이잖아
후회 없는 삶들
가난했던 추억
난 행복했다
아빠야 약해지지마
빗속을 걸어도 난 감사하니깐
아빠야 어디를 가야
당신의 마음처럼 살 수 있을까
가장 큰 별이 보이는 우리 동네
따뜻한 햇살 꽃이 피는 봄에
그댈 위로해요 그댈 사랑해요
그대만의 노래로
따뜻한 바람이 부는 봄 내음
그대와 이 길을 함께 걷네
아련한 내 맘이 겨우 닿는 곳에
익숙한 골목 뒤에 숨어있다가
그대 오기만 오기만
기다린 그때가 자꾸만 떠올라
가장 큰 별이 보이는 우리 동네
따뜻한 햇살 꽃이 피는 봄에
그댈 위로해요 그댈 사랑해요
그대만의 노래로
뚜루뚜뚜두 두두두
뚜루뚜뚜두 두두두
뚜루뚜뚜두 두두두
하늘바라기 하늘만 멍하니"
제이레빗 - 내일을 묻는다,"시간을 맴돌아
그 어릴 적 꿈꾸던 곳에
익숙한 목소리 작은 소녀가
소소한 발걸음에 부르던 콧노래

아무도 모르는
비밀의 문에 들어가
마음 가득 소망을 담아
행복한 미소 짓고
몰래 눈물도 훔치고
오늘 이 노래를 부른다
아득한 시간을 되돌아보고
모든 게 선명하지 않더라도
소중했던 추억이
기억들을 지워버린
나의 지난 날들이
또 다른 내일을 묻는다

아무도 모르는
비밀의 문에 들어가
마음 가득 소망을 담아
행복한 미소 짓고
몰래 눈물도 훔치고
오늘 이 노래를 부른다
아득한 시간을 되돌아보고
모든 게 선명하지 않더라도
소중했던 추억이
기억들을 지워버린
나의 지난 날들이
또 다른 내일을 묻는다

모든 게 선명하지 않더라도
소중했던 추억이
기억들을 지워버린
나의 지난 날들이
또 다른 내일을 묻는다"
요조 - 우리는 선처럼 가만히 누워,"우리는 선처럼 가만히 누워
닿지 않는 천장에 손을 뻗어보았지
별을 진짜 별을 손으로
딸 수 있으면 좋을텐데
그럼 너의 앞에 한 쪽만 무릎꿇고
저 멀고 먼 하늘의 끝
빛나는 작은 별
너에게 줄게
다녀올게
말할 수 있을텐데
우리는 선처럼 가만히 누워
볼 수 없는 것을 보려
눈을 감아보았지
어딘가 정말로 영원이라는
정류장이 있으면 좋을텐데
그럼 뭔가 잔뜩 들어있는 배낭과
시들지 않는 장미꽃 한 송이를 들고
우리 영원까지
함께 가자고
말할 수 있을텐데
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워
우리는 선처럼 가만히 누워"
"박지윤 - 봄, 여름 그 사이","빛 나무 빛 그림자사이
빛 구름 빛 그림자소리
빛 바람 소리에 나뭇가지는
흔들흔들거리네
아스팔트위에 아지랑이는
꼬물꼬물 거리네
봄 여름 그사이에
너와 나의 사랑 얘기
빛 사랑 빛 눈을 감아요
빛 기억 빛 숨을 쉬어요
빗 방울 소리에 우리 사랑도
희미해져 내리네
뿌옇게 번지는 가로등 불 아래
눈물만 차오르네
시간은 다 흐르고
다 그렇게 지워진다
빗 방울 소리에 우리 사랑도
희미해져 내리네
뿌옇게 번지는 가로등 불 아래
눈물만 차오르네
시간은 다 흐르고
다 그렇게 지워진다
난 니가 참 보고플꺼야
봄 여름 봄 이제는 안녕"
자우림 - 17171771,"천사의 미소처럼 새들의 노래처럼
이토록 사랑스런 당신이 좋은걸요
어서 내게로 와요 영원히 함께 해요
우리 함께라면 두렵지 않은걸요

세상에 단 한사람 당신
당신을 만나기 위해 나
이 세상에 태어난 걸 알고 있나요

어쩌면 우린 예전부터
이름모를 저 먼 별에서
이미 사랑해 왔었는지도 몰라요

오월의 햇살처럼 시월의 하늘처럼
그렇게 못견디게 당신이 좋은걸요
어서 내게로 와요 느끼고 있잖아요
어느새 슬픔이 사라져 버린걸
나나나나-

때론 폭풍우 거센 밤에
별에서 찾아온 악마들이
우리를 갈라 놓으려 할때면

조용히 서로 마주앉아
가만히 서로의 손을잡고
향긋한 낙원을 떠올리지요

바람은 잦아들고 먹구름 사라지고
햇살이 따스하게 미소 짓고 있네요
우리 함께 있으면 두렵지 않은 걸요
악마도 지옥도 검은 운명도

아가의 살결처럼 소녀의 향기처럼
그렇게 못견디게 당신이 좋은걸요
어서 내게로 와요 다 알고 있는걸요
서로를 위해 우리 태어났잖아요

천사의 미소처럼 새들의 노래처럼
이토록 사랑스런 당신이 좋은걸요 -"
가을방학 - 속아도 꿈결,"산책이라고 함은
정해진 목적 없이
얽매인 데 없이
발길 가는 대로 갈 것
누굴 만난다든지
어딜 들른다든지
별렀던 일 없이
줄을 끌러 놓고 가야만 하는 것
인생에 속은 채 인생을 속인 채
계절의 힘에 놀란 채
밤낮도 잊은 채 지갑도 잊은 채
짝 안 맞는 양말로
산책길을 떠남에
으뜸 가는 순간은
멋진 책을 읽다
맨 끝장을 덮는 그 때
인생에 속은 채 인생을 속인 채
계절의 힘에 놀란 채
밤낮도 잊은 채 지갑도 잊은 채
짝 안 맞는 양말로
산책길을 떠남에
으뜸 가는 순간은
멋진 책을 읽다
맨 끝장을 덮는 그 때
이를테면 봉별기의 마지막 장처럼
속아도 꿈결 속여도 꿈결
굽이 굽이 뜨내기 세상
그늘진 심정에 불 질러 버려라
속아도 꿈결 속여도 꿈결"
산들 - 나의 어릴 적 이야기,"어느 날 갑자기 생각나
내 이름 부르시던 목소리
지금도 내 귓가에 울리는데
아무도 기억 못하나 보다
사진 속 우리 바라보니
그때는 아주 평범했구나
생각만 해도 내 맘 이렇게 아픈데
아무도 기억 못하나 보다
내 얘기만 듣고 가세요
한 번도 용기 내지 못한
평생을 나 기억할게요
내 말 듣고 가세요
저기요 아저씨 잠시만요
사진 좀 같이 찍어주세요
언젠가 당신 얼굴 잊어버릴까
내는요 여기 남길 랍니다
어느 날 갑자기 생각이나
손잡고 거닐던 그 골목길
하나 둘 셋 걸으며 모두 좋았었는데
아무도 기억 못하나 보다
내 얘기만 듣고 가세요
한 번도 용기 내지 못한
평생을 나 기억할게요
내 말 듣고 가세요
저기요 아저씨 잠시만요
사진 좀 같이 찍어주세요
언젠가 당신 얼굴 잊어버릴까
내는요 여기 남길 랍니다
내가요 평생 기억할게요"
제이레빗 - 선잠,"그대 그 밤의 작은 불빛 외로움
짙은 차가운 밤
부질없는 욕심에 눈물을
삼킨날도 많았소
우리의 사랑이 시작되고 그대
손 마주잡고
함께한다면 이 세상
어떤 것 이라도
견뎌내리라 나 약속하겠소
언젠가 우리 삶이 힘겨울 때
세월이 지나고
아득한 그 향기가 잊혀져 간대도
사랑해 그대를 사랑해 오
나 그대의 향기가 되리
언젠가 우리 삶이 힘겨울 때
세월이 지나고
우리 지난 날 들이 바래져 간대도
사랑해 그대를 사랑해 오
나 그대의 추억이 되리
나 그대의 사랑이 되리"
넬 - 지구가 태양을 네 번,"천천히 솔직히 아주 금방까진
아니더라도 언젠간
잊혀질 거라고
믿었지 그렇게 믿고 지금까지
견뎌왔었는데 그런 날 비웃듯
그 기억들이 마치 중력처럼
내 모든 마음을 너에게로
끌어당기고 있어
벗어날 수가 없어
지구가 태양을 네 번 감싸
안는 동안 나는 수 백
번도 넘게
너를 그리워했고 눈물
흘려야 했어
참 그렇지 이렇게 날 힘들게
하고 외롭게 하는 그런
기억인데
그 기억들이 마치 중력처럼
내 모든 마음을 너에게로
끌어당기고 있어
벗어 날수가 없어
지구가 태양을 네 번 감싸
안는 동안 나는 수 백 번도
넘게 너를 그리워했고
또 지워가야 했어
왜 그래야만 했어
찰나의 순간에 영원히
갇혀진 흑백 사진 속 피사체같이
나의 슬픔은 항상 똑 같은
표정으로 널 향하고
지구가 태양을 네 번 감싸
안는 동안 나는 수 만 번도
넘게 너를 그리워했고
또 지워가야 했어 왜
그래야만 했어
지구가 태양을 네 번
감싸 안는 동안 한 번 생각해
본 적 있는 지
꽤 오랜 시간 지나 지구가
태양을 열 번 감싸 안은 후에도
널 여전히 그리워하고 있을
내 그 모습을
왜 그래야만 했어
왜 그래야만 했어
왜 날 떠나야 했어"
짙은 - 안개,"모든 게 희미해 보이는 밤이야
우린 어둠 속에 숨어 길을 나섰지
산등성이를 따라 올라가는 길
오르면 오를수록 안개는 깊어져
가슴 속에 머무는 풀내음과
어둠 속에 우릴 이끄는 하나의 달
모든 게 완벽해 다 준비돼 있어
도망가기에 좋은 그런 날이지
어디로 저 너머로
누구와 우리 둘이
안개 속을 지나서
마을에서 멀어져
누구도 우리에게
질문을 하지 않는
처음 같은 곳으로
도망가기 좋은 날
짙은 안개 속에 들어갔을 때
뭐가 제일 좋았는지 얘기해줄까
내 눈은 그댈 찾기 위해 빛나고
내 손은 그댈 잡기 위해
존재하는 것
어디로 저 너머로
누구와 우리 둘이
안개 속을 지나서
마을에서 멀어져
누구도 우리에게
질문을 하지 않는
처음 같은 곳으로
도망가자 나와 함께
모든 게 희미해 보이는 밤이야
우린 어둠 속에 숨어 길을 나섰지
산등성이를 따라 올라가는 길
오르면 오를수록 안개는 깊어져
처음 같은 곳으로 떠나가자
처음 같은 곳으로 나와 함께
처음 같은 곳으로
도망가기 좋은 날"
김거지 - 조금만 더,"나를 보며 웃는
너의 눈빛 속에
너를 보며 웃는
내 미소가 떠오르고
스며드는 너의 목소리가
지친 밤을 위로하네
숨겨둔 마음 한켠에 적힌
수없이 썼다 구겨져야 했던
한 장의 종이를
조심스레 펴서 읽을래
woo 조금만 더 떨리는 그 입술로
함께 있자고 조금만 더
woo 조금만 더 이 밤이 지나도록
함께 있자고 조금만 더
조금만 더 조금만 더
나를 보며 웃는
너의 미소 속에
너를 보며 웃는
미소가 겹쳐지고
스며드는 너의 멜로디가
지친 밤을 위로하려 해
숨겨둔 마음 한켠에 적힌
수없이 썼다 구겨져야 했던
한 장의 종이를
조심스레 펴서 읽을래
woo 조금만 더 떨리는 그 입술로
함께 있자고 조금만 더
woo 조금만 더 이 밤이 지나도록
함께 있자고 조금만 더
떨리는 그 입술로
함께 있자고 조금만 더
이 밤이 지나도록
떨리는 그 입술로
함께 있자고 조금만 더
이 밤이 지나도록
함께 있자고 조금만 더
떨리는 그 입술로
함께 있자고 조금만 더
이 밤이 지나도록
함께 있자고 조금만 더
조금만 더 조금만 더
조금만 더"
